fc_id,em_id,group,label,score,em_density,em_cable_in_query_hull_um,query_hull_um3,eff_density,orphan_fwd
VGlut-F-200251,424793122,dense,0,0.1683018201936132,0.0033301475775719,8306.0,2400939.8733587,0.0034594785534469256,0.5205
TH-F-300078,447599745,dense,0,0.0098067454877907,0.00253443677943,10769.0,2842390.054589046,0.0037887129469136092,0.6651666666666667
TH-F-100050,975197713,dense,0,0.0759274809559172,0.0013864818601198,3618.0,2196659.5868870397,0.0016470462795408322,0.5601666666666667
Cha-F-500071,828455033,dense,1,0.1451094916301662,0.0020064582101751,5609.0,1782964.1654936017,0.00314588487449897,0.6084854994629431
Gad1-F-500004,5813021943,dense,0,-0.0442373004511787,0.0042396114466628,8162.0,1274563.1091322002,0.006403762937683944,0.6003333333333334
TH-M-200035,5813021943,dense,0,-0.0085541761858995,0.0042396114466628,4952.0,995235.1481007283,0.004975708514163937,0.5821666666666667
VGlut-F-100003,693927941,dense,0,0.0506433268516359,0.0014384874005926,8502.0,3330544.8467349946,0.0025527354806030296,0.615
Trh-M-100037,693927941,dense,0,0.0196214875369881,0.0014384874005926,6891.0,3108657.445274638,0.002216712558816916,0.5805
TH-F-300078,667266529,dense,0,0.0219995380722021,0.0024372996327492,11295.0,2842390.054589046,0.003973768477610662,0.6008333333333333
TH-F-100036,331774819,dense,0,-0.0016602877173574,0.0091654392986334,11030.0,898610.2372337653,0.012274509618268065,0.6365612648221344
VGlut-F-000177,515049524,dense,0,0.0725263327470024,0.0034927237226979,1502.0,692876.1887527442,0.0021677754617369237,0.6880644373932145
Cha-F-500071,764377593,dense,0,-0.0640112812242009,0.002298562323999,2848.0,1782964.1654936017,0.0015973400111558328,0.7937701396348013
Trh-F-000008,1727979406,dense,0,0.0465821642176577,0.002763081509708,7896.0,3317903.6068613506,0.0023798159728544398,0.6546666666666666
Trh-F-000008,693927941,dense,0,0.0411896603426546,0.0014384874005926,8086.0,3317903.6068613506,0.002437081048189083,0.5903333333333334
VGlut-F-700261,5813040277,dense,0,0.1203927045869585,0.0032983694580642,11964.0,2063830.574672214,0.0057969874789262545,0.6578333333333334
Trh-M-100037,5812982656,dense,0,0.0155967237443352,0.002379474316993,4625.0,3108657.445274638,0.0014877805230776719,0.625
TH-M-100063,1572390197,dense,0,0.0293036438325747,0.0049810373707342,11006.0,1511274.0685234044,0.007282597001583869,0.5966760299625468
VGlut-F-700261,859839499,dense,0,-0.0344317245463521,0.0152641620201028,18012.0,2063830.574672214,0.008727460587631202,0.7581666666666667
VGlut-F-400334,5812980494,dense,0,0.0581127850156526,0.001144557968252,5633.0,4394226.06709591,0.0012819094680130512,0.6863333333333334
VGlut-F-100003,5812982656,dense,0,0.0117798437776665,0.002379474316993,4358.0,3330544.8467349946,0.0013084946159101392,0.6971666666666667
TH-M-100057,1572390197,dense,0,-0.0469483634155166,0.0049810373707342,12764.0,1562856.3983956038,0.008167097126199988,0.7488258827622195
TH-M-000008,611693656,dense,0,-0.1296002185039956,0.0019331853265277,5442.0,2122714.918833458,0.0025636980037765326,0.8143333333333334
VGlut-F-000177,1354368623,dense,0,0.0405027149692224,0.0046527812634209,2685.0,692876.1887527442,0.0038751512082314515,0.6082499389797412
fru-F-000131,328265389,dense,0,-0.1768031376610764,0.0111726718522152,10327.0,1043695.3940263906,0.009894649395893448,0.8098751418842225
Trh-F-100038,5812982656,dense,0,-0.0346433965573012,0.002379474316993,5186.0,3966910.4931880534,0.0013073145988308425,0.7511666666666666
TH-M-100057,5813069496,dense,0,-0.0589500541288839,0.0042940750478268,12034.0,1562856.3983956038,0.007700003667869842,0.7222125587058619
Cha-F-300267,328601956,dense,0,-0.0449907758086262,0.0027797364450999,3298.0,2001187.3655329011,0.0016480215979785418,0.6953125
Gad1-F-500004,5813057153,dense,0,-0.1250049469547382,0.0023367875349476,2681.0,1274563.1091322002,0.00210346587061145,0.8751666666666666
Trh-F-000008,5812982656,dense,0,-0.0391509628783336,0.002379474316993,4637.0,3317903.6068613506,0.001397569233298637,0.7198333333333333
Cha-F-500071,1013346945,dense,0,-0.0013812921386529,0.0018605933288392,4383.0,1782964.1654936017,0.0024582658949775333,0.6871643394199786
Cha-F-000329,5813078595,dense,0,-0.3511567118161138,0.0016918190004831,910.0,2211104.078989877,0.00041155909784930855,0.7579558652729385
Gad1-F-500004,452953198,dense,0,-0.0835793814471105,0.0024255725352029,2438.0,1274563.1091322002,0.0019128123060614378,0.747
TH-M-200035,452953198,dense,0,-0.0122193418350695,0.0024255725352029,2042.0,995235.1481007283,0.002051776410727536,0.718
TH-M-200035,696850811,dense,0,-0.0180606259015006,0.0021570323379958,2025.0,995235.1481007283,0.0020346950204325467,0.6908333333333333
TH-M-100057,925241334,dense,0,-0.1360461103168102,0.0035378348955123,11000.0,1562856.3983956038,0.0070383945775775525,0.6672464776482867
TH-M-000008,520617773,dense,0,-0.2342129082353101,0.0017987852902999,5515.0,2122714.918833458,0.0025980879255471474,0.8658333333333333
Trh-F-100038,549597974,dense,0,-0.1560396077782914,0.0027347142541132,16049.0,3966910.4931880534,0.004045717700855417,0.7351666666666666
TH-F-300037,267551639,dense,0,-0.1996105851549551,0.0027185562958807,8290.0,1664619.1167319196,0.0049801182244473,0.8793333333333333
TH-M-100057,1048250312,dense,0,-0.14306769630795,0.0029214028349081,8335.0,1562856.3983956038,0.0053331835276462635,0.7044703426682901
TH-M-200049,267551639,dense,0,-0.1262709873980914,0.0027185562958807,6225.0,1348979.1014002748,0.004614600769973598,0.8462073764787752
fru-F-000131,543821838,dense,0,-0.2425834324966332,0.0055138298591699,8581.0,1043695.3940263906,0.00822174750325958,0.774498675747257
TH-F-200034,327937328,dense,0,-0.0324295005850133,0.0029279340109316,5506.0,1684323.787549554,0.0032689676656591244,0.7308333333333333
fru-F-000131,391496898,dense,0,-0.2148909888857125,0.0025961201679664,3394.0,1043695.3940263906,0.003251906657273396,0.822360953461975
Gad1-F-500004,544046671,dense,0,-0.1906013490597544,0.0022234185594232,2641.0,1274563.1091322002,0.0020720825678048637,0.8045
TH-F-200034,267551639,dense,0,-0.1020489174585491,0.0027185562958807,8556.0,1684323.787549554,0.005079783390370408,0.7813333333333333
TH-M-000045,267551639,dense,0,-0.0979054944484599,0.0027185562958807,6610.0,1644907.5139273328,0.004018463010250442,0.7774814250333397
fru-F-000131,361704572,dense,0,-0.1884075106593149,0.0032958908417552,6404.0,1043695.3940263906,0.0061358898742424365,0.8374952705259175
TH-F-200106,727652372,dense,0,-0.4034987497741604,0.0018572479422139,6394.0,2042138.1940735355,0.0031310319833182444,0.8662895345847261
VGlut-F-100003,549597974,dense,0,-0.1636935331995213,0.0027347142541132,15357.0,3330544.8467349946,0.004610957277772374,0.7648333333333334
TH-F-000012,667266529,dense,0,-0.3231041256352931,0.0024372996327492,7779.0,2675123.9128844934,0.002907902681641455,0.8645
VGlut-F-100125,329566174,dense,0,-0.5166759523344941,0.005009193006754,22082.0,3653272.458831391,0.006044443782619923,0.89
VGlut-F-200251,514850616,dense,0,-0.0095166182872336,0.0030689080662795,9567.0,2400939.8733587,0.003984689540191035,0.7441666666666666
VGlut-F-000556,915481348,dense,0,-0.1920799505557785,0.0071817653659949,4333.0,860445.3926646666,0.005035764078626033,0.8921726670248971
TH-F-200106,1134107162,dense,0,-0.2718930703773131,0.0029831417442913,5308.0,2042138.1940735355,0.002599236435322684,0.8644895860118282
VGlut-F-100125,5813020347,dense,0,-0.4132458575463923,0.0009491635667522,3239.0,3653272.458831391,0.000886602364455481,0.8708333333333333
TH-F-200106,884916323,dense,0,-0.3868335526107954,0.0014432072433426,4131.0,2042138.1940735355,0.0020228797502483058,0.9272306505528414
VGlut-F-200251,5813011133,dense,0,-0.0968073690864782,0.0014385421580575,1756.0,2400939.8733587,0.0007313802479957623,0.86
VGlut-F-100125,488922181,dense,0,-0.598367634615917,0.0026511726201281,8196.0,3653272.458831391,0.002243468039233443,0.9538333333333333
TH-M-100063,1443135486,dense,0,-0.4406597117067596,0.0021025159036082,2008.0,1511274.0685234044,0.0013286802452462665,0.9964887640449438
VGlut-F-000556,978177557,dense,0,-0.4025288575113454,0.0027398215460963,1130.0,860445.3926646666,0.0013132733461452613,0.8500806018269748
VGlut-F-000556,945058110,dense,0,-0.4543219503636531,0.0030935025118036,575.0,860445.3926646666,0.0006682585610916153,0.8558122873007343
VGlut-F-000556,944720631,dense,0,-0.4752139312792053,0.002447066025886,470.0,860445.3926646666,0.0005462287368922769,0.8579616693533942
Cha-F-000329,451982486,dense,0,-0.4577866911973932,0.0010431766228818,913.0,2211104.078989877,0.0004129158860839766,0.9421602787456446
TH-F-000012,573333835,dense,0,-0.5612987591440987,0.0064921551152533,2586.0,2675123.9128844934,0.0009666841926629133,0.9081666666666667
fru-M-300299,548993536,dense,0,-0.3757357628232997,0.0029810798838545,5378.0,1946821.302959947,0.0027624517935073392,0.9108877151133072
TH-M-100063,1449618949,dense,0,-0.4758286381294649,0.0014278942329219,879.0,1511274.0685234044,0.0005816284539698547,0.9709737827715356
TH-M-000030,1630051981,dense,0,-0.5603842551522107,0.0037153923828057,909.0,2005535.3305883505,0.0004532455679717857,0.9451666666666667
TH-M-300063,5812981000,dense,0,-0.6241977633820328,0.0013397417808506,626.0,1321855.0586647457,0.0004735768841648536,0.9691401648998822
