em_id,mean_score,max_score,n_chance,n_rank1,n_top5,group
1220576923,0.48569992,0.8103327,591,0,2,unseen
1220581302,0.32011518,0.74550074,741,0,1,unseen
1220584946,0.5396864,0.87420475,819,27,77,unseen
1220607239,0.42738688,0.6111377,33,0,0,unseen
1220800405,0.48260587,0.7853676,341,0,0,unseen
1220873910,0.16591749,0.7784163,608,0,1,unseen
1220873945,0.19312157,0.555231,447,0,0,unseen
1220873960,0.25116426,0.50292486,208,0,0,unseen
1221280490,0.4425785,0.7103639,22,0,0,unseen
1221285128,0.2301982,0.42883053,70,0,0,unseen
1221285175,0.35255852,0.70387137,22,0,0,unseen
1221289185,0.41905153,0.8471618,233,0,2,unseen
1221457679,0.04312561,0.24981438,294,0,0,unseen
1221482612,0.07102658,0.4116741,273,0,0,unseen
1221768103,0.20212297,0.44252348,19,0,0,unseen
1221798726,0.12634651,0.46699953,908,0,0,unseen
1221837020,0.054518484,0.28164652,333,0,0,unseen
1221918930,0.070649356,0.45852917,320,0,0,unseen
1221971218,0.3564433,0.7406695,43,0,0,unseen
1221983537,0.44786143,0.84185064,136,0,0,unseen
1222018576,0.42527497,0.71873826,64,0,0,unseen
1222022960,0.52812475,0.9279732,81,0,0,unseen
1222082871,0.15550865,0.4836959,103,0,0,unseen
1222100337,0.33180562,0.7239249,316,0,0,unseen
1222104921,0.09637954,0.3605304,1014,0,0,unseen
1222195226,0.17128995,0.31052864,20,0,0,unseen
1222195618,0.28823406,0.4293836,5,0,0,unseen
1222233946,0.23084581,0.4328943,8,0,0,unseen
1222302866,0.4183764,0.61898386,32,0,0,unseen
1222332850,0.4810129,0.6801995,68,0,0,unseen
1222368547,0.4404027,0.77834547,86,0,0,unseen
1222519065,0.22309399,0.64316344,560,0,0,unseen
1222592470,0.14146341,0.20886408,3,0,0,unseen
1222696201,0.45424098,0.78761375,56,0,0,unseen
1222696284,0.32088566,0.64581347,85,0,0,unseen
1222701034,0.07365847,0.8702192,566,0,1,unseen
1222701117,0.43860644,0.9286432,124,0,0,unseen
1222769755,0.21883035,0.52550447,281,0,0,unseen
1222778569,0.017877314,0.11815668,229,0,0,unseen
1222855676,0.31164563,0.8464085,408,0,0,unseen
1222876887,0.2281164,0.5863933,34,0,0,unseen
1222876929,0.05862089,0.16357298,36,0,0,unseen
1222928995,0.22327177,0.4357287,13,0,0,unseen
1223041249,0.21894446,0.69667286,1309,0,0,unseen
1223045702,0.26725486,0.9219794,821,0,0,unseen
1223127391,0.30847254,0.75630563,64,0,0,unseen
1223200775,0.21333309,0.5848335,623,0,0,unseen
1223274640,0.23488617,0.7123371,114,0,0,unseen
1223383793,0.40411273,0.83913225,161,0,0,unseen
1223388206,0.18015085,0.61577684,1061,0,0,unseen
1223616241,0.22413838,0.71518636,77,0,2,unseen
1223640877,0.35476583,0.70358443,601,0,0,unseen
1223758589,0.5550706,0.8069531,97,0,0,unseen
1223810337,0.09175974,0.86662245,334,0,1,unseen
1223948148,0.44891766,0.78686726,298,0,0,unseen
1223956854,0.3770471,0.63312906,93,0,0,unseen
1223969004,0.12163659,0.62526304,308,0,0,unseen
1224069121,0.22742158,0.58890283,220,0,0,unseen
1224069760,0.40290835,0.87097603,705,0,0,unseen
1224073798,0.30267602,0.8044659,510,0,0,unseen
1224078043,0.20823778,0.83327395,932,0,0,unseen
1224137476,0.44334787,0.88466334,1077,0,2,unseen
1224137495,0.21370165,0.63541234,939,0,0,unseen
1224249917,0.36147416,0.77859294,644,0,0,unseen
1224254199,0.23181543,0.8337235,558,0,0,unseen
1224254476,0.36648917,0.8171566,498,0,0,unseen
1224258904,0.20594203,0.68680274,570,0,0,unseen
1224258912,0.0775143,0.38288227,254,0,0,neg_only
1224400894,0.16290158,0.7635949,531,0,0,unseen
1224560577,0.107790016,0.37583742,146,0,0,unseen
1224590555,0.30558264,0.8101884,344,0,0,unseen
1224590738,0.14735806,0.6891496,353,0,0,unseen
1224591253,0.30777302,0.73626304,1208,0,0,unseen
1224591262,0.2507203,0.54532915,339,0,0,unseen
1224595273,0.25557777,0.7594428,1006,0,0,pos_only
1224595289,0.09788473,0.48922732,292,0,0,neg_only
1224595608,0.24558164,0.6940893,573,0,0,pos_only
1224595644,0.2716373,0.7809759,584,0,0,unseen
1224595673,0.29062188,0.64466107,337,0,0,unseen
1224634209,0.21095967,0.46027017,303,0,0,unseen
1224936588,0.38334775,0.6565856,486,0,4,unseen
1224941044,0.27885613,0.79197884,843,0,0,pos_only
1224945409,0.13640693,0.46668974,626,0,1,unseen
1224945418,0.11177089,0.55215347,554,0,0,neg_only
1225100939,0.19168171,0.9041311,280,2,2,unseen
1225114259,0.21973328,0.80720913,138,0,0,unseen
1225238274,0.24467331,0.61582386,273,0,0,unseen
1225251556,0.42338097,0.7731106,341,0,0,unseen
1225273264,0.38937914,0.80006045,320,0,0,unseen
1225290240,0.10947849,0.7015874,773,0,0,unseen
1225290633,0.18990411,0.52270615,1094,0,0,pos_only
1225455907,0.48761216,0.75872076,179,0,0,unseen
1225472688,0.11934215,0.48957768,1131,0,0,unseen
1225540409,0.3915195,0.83207554,1167,0,1,unseen
1225553531,0.3042661,0.8541902,1131,0,0,unseen
1225575153,0.19476901,0.57544434,1312,0,0,unseen
1225588506,0.15066418,0.7292483,377,0,0,unseen
1225601395,0.5034546,0.8447427,387,0,0,unseen
1225605932,0.08320457,0.5848214,353,0,0,unseen
1225640135,0.28122094,0.5633331,1266,0,0,pos_only
1225761499,0.5096691,0.93518233,145,1,8,unseen
1225791777,0.49467713,0.8489669,224,2,4,unseen
1225946873,0.07102951,0.6791323,348,0,0,unseen
1225946995,0.15265277,0.80397874,361,0,0,unseen
1225951007,0.14828469,0.40246212,309,0,0,unseen
1225955443,0.46650493,0.83622164,611,0,7,unseen
1225985415,0.50721455,0.86865175,339,0,1,unseen
1226029612,0.33516958,0.54451877,17,0,2,unseen
1226084614,0.43647036,0.79945856,183,0,0,unseen
1226202007,0.1705017,0.37025806,14,0,0,unseen
1226206190,0.13100147,0.6306284,1268,0,0,unseen
1226287647,0.111219354,0.5246755,343,0,0,unseen
1226287821,0.37762707,0.9067401,561,0,0,unseen
1226296238,0.23394255,0.56480134,828,0,0,unseen
1226347969,0.18394944,0.780667,301,0,0,unseen
1226375244,0.3164478,0.82763183,304,2,4,unseen
1226632700,0.31249604,0.6495766,881,0,0,unseen
1226789202,0.16255417,0.53637797,311,0,0,unseen
1226793835,0.13097103,0.6743991,678,0,0,unseen
1226797688,0.43670586,0.92064744,109,0,2,unseen
1226831477,0.11812951,0.5033327,603,0,0,unseen
1226887763,0.12893102,0.599217,1096,0,0,unseen
1226978058,0.25504005,0.6306664,888,0,0,unseen
1227004352,0.37763965,0.7989018,868,0,1,unseen
1227135350,0.08379624,0.311125,471,0,0,unseen
1227263212,0.21467516,0.8183063,347,0,0,unseen
1227345286,0.3479699,0.76998955,790,0,2,unseen
1227616995,0.17576335,0.64300555,999,0,0,unseen
1227617128,0.22914474,0.73954594,364,0,0,unseen
1227735330,0.28784773,0.76086414,896,0,7,unseen
1227941128,0.13161536,0.39002618,356,0,0,unseen
1228135037,0.3946753,0.87444395,177,0,0,unseen
1228264951,0.08230451,0.4203043,801,0,0,unseen
1228265278,0.027410155,0.34389582,915,0,0,neg_only
1228274595,0.099321626,0.5640768,159,0,0,unseen
1228476093,0.362024,0.6242361,143,0,0,unseen
1228476109,0.3282922,0.7199738,159,0,0,unseen
1228480354,0.263066,0.95623,172,3,9,unseen
1228484534,0.31516236,0.7543066,145,0,0,unseen
1228489035,0.24077055,0.7569074,64,0,0,unseen
1228489167,0.18911205,0.42064083,73,0,0,unseen
1228489539,0.30685073,0.7453796,113,0,0,unseen
1228545481,0.23267233,0.5339264,337,0,0,unseen
1228683492,0.10831525,0.39110932,502,0,0,neg_only
1228692168,0.19660394,0.598558,654,0,0,unseen
1228817229,0.36980802,0.7779838,162,0,1,unseen
1228817231,0.6073411,0.9622308,163,0,0,unseen
1228817238,0.4324139,0.80625767,181,0,0,unseen
1228821305,0.27720112,0.6467971,124,0,0,unseen
1228821333,0.33608985,0.72592014,161,0,0,unseen
1228860966,0.14204203,0.4707281,585,0,0,unseen
1228877958,0.15642202,0.3167798,56,0,0,unseen
1228968232,0.32339585,0.6423656,331,0,0,unseen
1229093930,0.3471272,0.74527574,684,0,0,unseen
1229107423,0.1853186,0.54457337,291,0,0,unseen
1229158221,0.46871173,0.7886113,185,0,1,unseen
1229162353,0.19062737,0.85738295,854,0,0,unseen
1229162371,0.42236298,0.8312566,159,0,1,unseen
1229162373,0.43234003,0.75937045,170,0,0,unseen
1229162381,0.26299015,0.8767548,660,0,0,unseen
1229166973,0.24095745,0.8872603,1016,0,0,unseen
1229166980,0.43696988,0.80256665,186,0,0,unseen
1229197633,0.089050025,0.40959218,193,0,0,unseen
1229197848,0.09575961,0.25661197,206,0,0,unseen
1229288307,0.2024763,0.69423115,234,0,0,unseen
1229309429,0.33478045,0.8379767,1248,0,4,unseen
1229369776,0.2013178,0.7188835,255,0,0,unseen
1229503424,0.38317665,0.68576014,168,0,0,unseen
1229503438,0.42738995,0.80679995,180,0,0,unseen
1229507863,0.46868953,0.9284944,189,0,0,unseen
1229507904,0.2273236,0.775563,277,0,0,unseen
1229521890,0.18867111,0.5332608,959,0,0,unseen
1229538180,0.11460574,0.5933206,847,0,0,unseen
1229538338,0.38131773,0.85912436,291,0,0,unseen
1229633648,0.29108018,0.5854011,269,0,0,unseen
1229654578,0.12955962,0.4179212,341,0,0,unseen
1229710803,0.14752045,0.51594305,267,0,0,unseen
1229840150,0.4622244,0.74128634,164,0,0,unseen
1229844484,0.41944733,0.8303928,181,0,0,unseen
1229848754,0.31923363,0.73511773,96,2,6,unseen
1229849059,0.36561516,0.7309619,63,0,0,unseen
1229849063,0.25862136,0.61276406,111,0,0,unseen
1229862274,0.124819644,0.28310615,14,0,0,unseen
1229879796,0.21931817,0.5696666,317,0,0,unseen
1229965474,0.12024082,0.70485383,310,0,1,unseen
1230004532,0.26059872,0.77096754,1140,0,1,unseen
1230004806,0.22800669,0.4812589,320,0,0,unseen
1230018050,0.17112319,0.824494,349,0,0,unseen
1230026228,0.27781445,0.71278626,547,0,1,pos_only
1230026402,0.35677838,0.7218674,550,0,5,unseen
1230095228,0.18895718,0.710469,311,0,0,unseen
1230190149,0.38271368,0.8741172,193,0,0,unseen
1230216845,0.13274308,0.34117812,88,0,0,unseen
1230220003,0.13337573,0.42490283,344,0,0,unseen
1230221035,0.27560446,0.75376034,1245,0,0,unseen
1230328538,0.24917023,0.6579391,396,0,0,unseen
1230526698,0.57832474,0.8414687,91,0,0,unseen
1230531237,0.46924028,0.92747545,146,0,0,unseen
1230535525,0.35723278,0.87640923,88,0,0,unseen
1230738237,0.11437779,0.62837625,292,0,0,unseen
1230902952,0.081477806,0.33881545,260,0,0,unseen
1230903191,0.28375193,0.70565397,340,0,0,unseen
1231044615,0.18637116,0.6522788,215,0,0,unseen
1231217536,0.21971425,0.77734834,261,0,0,unseen
1231239491,0.27312487,0.6560383,222,0,0,unseen
1231244303,0.31547323,0.63168097,326,0,0,unseen
1231299343,0.2581043,0.55315566,1036,0,0,unseen
1231610379,0.13696125,0.49081078,274,0,0,unseen
1231614730,0.56750906,0.9326852,136,0,0,unseen
1231619255,0.4589822,0.8257796,129,0,0,unseen
1231735257,0.56372434,0.8871008,946,0,1,unseen
1231955819,0.41758153,0.8688734,211,0,0,unseen
1232038141,0.07448905,0.520071,919,0,0,unseen
1232249314,0.6508927,0.97377217,161,0,3,unseen
1232249325,0.3806217,0.6417026,98,0,0,unseen
1232262105,0.32451782,0.87588334,165,0,0,unseen
1232262131,0.4350531,0.9005732,159,0,1,unseen
1232266394,0.26296481,0.9510806,747,0,3,unseen
1232266414,0.19931617,0.8599691,499,0,0,unseen
1232288020,0.36587134,0.9144577,148,1,7,unseen
1232344382,0.3345855,0.6837791,339,0,0,unseen
1232594718,0.4255325,0.9450012,200,0,0,unseen
1232603386,0.31459743,0.7769604,324,0,0,unseen
1232607449,0.34928474,0.8810398,108,0,1,unseen
1232607453,0.28366154,0.9579415,557,0,1,unseen
1232634093,0.19144912,0.8193789,211,0,0,unseen
1232983358,0.22884443,0.54515684,190,0,0,unseen
1233281209,0.2709853,0.5932942,188,0,0,unseen
1233428010,0.24868564,0.64011204,377,0,0,unseen
1233436426,0.2586758,0.80462086,490,0,0,unseen
1233492573,0.23777841,0.5441943,265,0,0,unseen
1233501275,0.18632361,0.58321476,261,0,0,unseen
1233505806,0.37453613,0.77607936,302,0,1,unseen
1234472633,0.39799353,0.88719434,1037,0,2,unseen
1234481054,0.32606706,0.7778701,364,0,0,unseen
1234800242,0.4565119,0.8435275,982,0,0,unseen
1236073998,0.23377651,0.8708815,943,0,0,unseen
1236816635,0.5204466,0.83304936,942,0,3,unseen
1237814053,0.2667104,0.8321304,990,0,0,unseen
1248424771,0.35675207,0.88407,792,0,0,unseen
1248424794,0.32086077,0.8230673,889,0,0,unseen
1248761685,0.15988158,0.433395,813,0,0,unseen
1248765883,0.30259675,0.8454067,924,0,0,unseen
1248770299,0.31320864,0.7975856,840,0,0,unseen
1249098351,0.21191382,0.53967667,960,0,0,unseen
1249098449,0.21367987,0.46923542,859,0,0,unseen
1249102842,0.25894082,0.65461546,1153,0,0,unseen
1249763220,0.3370011,0.8378644,823,0,0,unseen
1249763369,0.28051445,0.731073,1107,0,0,unseen
1249892614,0.26607886,0.56107354,803,1,2,unseen
1250091489,0.21262816,0.5428369,208,0,0,unseen
1250091549,0.1731127,0.50916374,218,0,0,unseen
1250113157,0.3287607,0.83474636,860,0,0,unseen
1250113288,0.30988333,0.7974238,859,0,0,unseen
1250233662,0.20379268,0.68221444,295,0,0,unseen
1250432434,0.19793709,0.5399047,209,0,0,unseen
1250920325,0.2204979,0.6977181,305,0,0,unseen
1250924355,0.30234587,0.7712944,300,0,0,unseen
1250946399,0.38904956,0.7037395,22,0,0,unseen
1250959964,0.28950834,0.5102997,21,0,0,unseen
1251032454,0.0892225,0.4193778,173,0,0,unseen
1251170902,0.21815304,0.42281598,8,0,0,unseen
1251265778,0.24155681,0.65105146,768,0,0,unseen
1251269930,0.32908982,0.7476702,739,0,2,unseen
1251275120,0.22477491,0.68580294,964,0,1,unseen
1251373426,0.052532967,0.57565105,1145,0,0,unseen
1251654856,0.1745151,0.39683366,98,0,0,unseen
1251684081,0.10404815,0.6530623,328,0,0,unseen
1251788873,0.260607,0.7719911,697,0,0,unseen
1251802055,0.043805204,0.34381726,247,0,0,unseen
1251810403,0.074515186,0.40588093,355,0,0,unseen
1251810443,0.054998472,0.24767654,357,0,0,unseen
1251995567,0.37277925,0.7720871,15,0,0,unseen
1251996302,0.13154465,0.49568325,158,0,0,unseen
1251999828,0.26634657,0.52337945,18,0,0,unseen
1252121060,0.29021433,0.65722406,719,0,0,unseen
1252151253,0.32063332,0.6082995,9,0,0,unseen
1252160243,0.16090454,0.5176688,247,0,0,unseen
1252180796,0.06373227,0.42511642,234,0,0,unseen
1252337419,0.2821109,0.5786165,22,0,0,unseen
1252665371,0.30397108,0.70083636,47,0,0,unseen
1252677095,0.3028082,0.9349277,37,0,0,unseen
1252833634,0.069173366,0.6078211,1110,0,0,unseen
1252836874,0.1971228,0.6427527,799,0,0,unseen
1253230203,0.32760328,0.7879492,1062,0,0,unseen
1253394169,0.45908508,0.84493,128,0,0,unseen
1253510669,0.08013805,0.71411985,324,0,0,unseen
1253511078,0.046033666,0.66672164,291,0,0,unseen
1253700547,0.5771837,0.9503898,164,1,4,unseen
1253821732,0.21872796,0.62209505,71,0,0,unseen
1253999238,0.3667107,0.829467,266,2,11,unseen
1254340597,0.39165416,0.70448303,351,0,0,unseen
1254344468,0.28182933,0.7326139,972,0,2,unseen
1254512048,0.032589607,0.48941153,313,0,0,unseen
1254533872,0.09396984,0.5521211,266,0,0,unseen
1254931127,0.2328057,0.71685493,1145,0,0,unseen
1255095486,0.18563616,0.6561605,29,0,0,unseen
1255138222,0.34258738,0.8386569,143,0,0,unseen
1255289329,0.15061577,0.6901094,607,0,0,unseen
1255297613,0.2652033,0.74181664,460,0,0,unseen
1255405703,0.30629727,0.5825576,54,0,0,unseen
1255630350,0.1882979,0.7610207,586,0,0,unseen
1255634702,0.28360704,0.8527393,591,0,0,unseen
1255638782,0.38233742,0.71055615,478,0,2,unseen
1255668960,0.42393908,0.7077006,184,0,0,unseen
1255668961,0.3477079,0.7109942,291,0,0,unseen
1256268811,0.16692238,0.45706186,281,0,0,unseen
1256376704,0.3643676,0.7257314,419,1,3,unseen
1256490087,0.16423889,0.34424248,12,0,0,unseen
1256494044,0.29532298,0.6411028,89,0,0,unseen
1256605576,0.20860136,0.5479009,207,0,0,unseen
1256619187,0.25346717,0.5690363,795,0,0,unseen
1256800488,0.09865555,0.53455794,366,0,0,unseen
1256826061,0.48074314,0.9425085,85,0,0,unseen
1256831471,0.5851059,0.9570258,69,0,0,unseen
1257167345,0.51031435,0.942192,71,0,0,unseen
1257167518,0.47273466,0.9267125,72,0,0,unseen
1257245650,0.18749194,0.7379391,723,0,0,unseen
1257283316,0.3942713,0.768759,364,0,0,unseen
1257288066,0.34226805,0.78177816,399,0,0,unseen
1257314045,0.3175444,0.72997814,340,0,0,unseen
1257322613,0.45001486,0.7582836,398,0,0,unseen
1257357395,0.285783,0.5439158,933,0,0,unseen
1257629175,0.24381757,0.81813776,1212,0,0,unseen
1257698024,0.30765042,0.5653,764,0,0,unseen
1257974685,0.2792563,0.7024109,1087,0,0,unseen
1258073453,0.14174375,0.5618938,307,0,0,unseen
1258631261,0.077600494,0.32007068,345,0,0,unseen
1258686925,0.1270199,0.6283141,311,0,0,unseen
1258755799,0.42490688,0.8364412,505,0,9,unseen
1259022991,0.37988225,0.70414704,871,0,0,unseen
1259058278,0.2604001,0.48747447,699,0,0,unseen
1259230618,0.15732315,0.5315176,785,0,0,unseen
1259295990,0.28121027,0.5046627,16,0,0,unseen
1259309269,0.27661914,0.63494337,196,0,5,unseen
1259325203,0.15908784,0.42658758,311,0,0,unseen
1259425497,0.3533053,0.8048375,374,0,0,unseen
1259528984,0.25004327,0.6940735,48,0,0,unseen
1259576269,0.26152143,0.7162645,973,0,0,unseen
1259580168,0.060222965,0.48145545,332,0,0,unseen
1259718093,0.2842334,0.5292563,229,0,0,unseen
1259852010,0.5004532,0.92495346,207,1,1,unseen
1259856448,0.3641393,0.6084846,48,0,0,unseen
1259895761,0.058969602,0.20932797,119,0,0,unseen
1260011966,0.27852464,0.88012356,716,0,0,unseen
1260192984,0.591779,0.9788982,161,0,0,unseen
1260237061,0.13814792,0.4650602,334,0,0,unseen
1260237339,0.11394732,0.3982848,291,0,0,unseen
1260400286,0.21680965,0.68329936,297,0,0,unseen
1260542968,0.16090865,0.68947697,407,0,0,unseen
1260582361,0.17171718,0.4444421,344,0,0,unseen
1260655256,0.21885195,0.755953,438,0,0,unseen
1260879446,0.23910682,0.85221803,1164,0,1,unseen
1260879488,0.21385601,0.8257371,830,0,0,unseen
1260879515,0.22652487,0.88531095,169,0,1,unseen
1260879578,0.2951193,0.80833066,1019,0,0,unseen
1260883995,0.22181743,0.7328409,343,0,0,unseen
1260944875,0.21518846,0.7607914,69,0,0,unseen
1260949362,0.19025186,0.80950224,448,0,0,unseen
1261000309,0.073400654,0.6258827,292,0,0,pos_only
1261044051,0.3526131,0.8829238,1268,0,8,unseen
1261086734,0.21778107,0.69371647,223,0,0,unseen
1261129711,0.36966914,0.7868531,306,0,0,neg_only
1261130037,0.2186482,0.77196354,289,0,0,unseen
1261130127,0.29603195,0.7639648,314,0,0,neg_only
1261220600,0.3481342,0.5985011,50,0,0,unseen
1261225027,0.3099655,0.7373871,15,0,0,unseen
1261225224,0.26836503,0.7589522,755,0,0,unseen
1261251161,0.21978334,0.7624816,423,0,0,unseen
1261290537,0.18593901,0.6066823,308,0,0,unseen
1261423370,0.2035989,0.6730393,220,0,0,pos_only
1261423534,0.1701656,0.6460456,217,0,0,unseen
1261561493,0.4662139,0.94692427,182,0,0,unseen
1261566146,0.17999756,0.8007855,795,0,0,unseen
1261592479,0.35727316,0.7334164,81,0,0,unseen
1261829500,0.27626526,0.8311431,1113,1,18,unseen
1261902646,0.5542141,0.9034513,160,0,0,unseen
1261902687,0.5265877,0.9702552,112,0,0,unseen
1261907163,0.42692867,0.76218456,106,0,0,unseen
1261907182,0.283655,0.81965244,875,0,0,unseen
1262014782,0.08425068,0.40194884,15,0,0,unseen
1262015257,0.13243788,0.722381,17,0,0,unseen
1262114112,0.17021038,0.7323012,241,0,1,unseen
1262114188,0.18028522,0.6444387,192,0,0,unseen
1262114202,0.17807935,0.6902409,217,0,0,pos_only
1262252538,0.23134913,0.820721,1121,0,0,unseen
1262278858,0.2919807,0.7285107,686,0,0,unseen
1262360335,0.032096684,0.290916,162,0,0,pos_only
1262602271,0.37923652,0.8709236,214,0,0,unseen
1262632452,0.05371045,0.17690754,186,0,0,unseen
1262744824,0.23413025,0.5503698,270,0,0,unseen
1262990404,0.37147355,0.90815866,219,0,0,unseen
1263309965,0.1624333,0.83991724,858,0,0,unseen
1263642185,0.23766162,0.8445405,524,0,0,unseen
1263646370,0.17092179,0.82664543,184,0,0,unseen
1263646693,0.23725104,0.70136875,78,0,0,unseen
1263663953,0.48225814,0.9072999,111,1,4,unseen
1263663980,0.23530069,0.8677844,235,0,0,unseen
1263668331,0.38583863,0.86886334,149,0,0,unseen
1263668551,0.21876574,0.8467261,276,0,0,unseen
1263832477,0.25429526,0.57293916,370,0,1,unseen
1264186300,0.27183327,0.5405342,181,0,0,unseen
1265037070,0.18520707,0.8735994,300,0,1,unseen
1265157632,0.4194491,0.92493427,1077,1,9,unseen
1265852784,0.34778303,0.8830873,948,0,0,unseen
1266478519,0.14197859,0.53997004,29,0,1,unseen
1266871604,0.3713485,0.7123133,319,0,0,pos_only
1268179590,0.1090716,0.59875834,325,0,0,unseen
1279775029,0.38923934,0.7700968,333,0,0,unseen
1280634257,0.45184582,0.69857186,25,0,0,unseen
1280971174,0.23777476,0.63152564,228,0,0,unseen
1281113257,0.076625235,0.56217724,321,0,0,unseen
1281191190,0.4378817,0.74676424,121,0,0,unseen
1281316775,0.40040246,0.67958224,43,0,0,unseen
1281324958,0.13269351,0.441056,182,0,0,unseen
1281622703,0.3251119,0.8690334,942,0,2,unseen
1281649467,0.295199,0.48498192,36,0,0,unseen
1281812747,0.22703056,0.7521498,326,0,0,unseen
1281812771,0.10270991,0.41432944,30,0,0,unseen
1281963826,0.45720038,0.840104,390,4,16,unseen
1282007450,0.4529113,0.69317055,35,0,0,unseen
1282348408,0.3609375,0.70607364,114,0,0,unseen
1282474090,0.32428634,0.8268217,230,0,0,unseen
1282676872,0.07209761,0.4246129,50,0,0,unseen
1282754143,0.32042453,0.65575427,26,0,0,unseen
1282788953,0.35199875,0.79625857,350,0,0,unseen
1282806123,0.40560877,0.6286695,39,0,0,unseen
1282806606,0.1569497,0.46407375,314,0,0,unseen
1282827358,0.18169086,0.6624901,1211,0,0,unseen
1282827758,0.1624028,0.6099829,270,0,0,unseen
1282844980,0.22402716,0.37058154,5,0,0,unseen
1282991279,0.24477239,0.70657176,600,0,2,unseen
1283030884,0.38622916,0.6424262,10,0,0,unseen
1283031294,0.30153024,0.8907555,170,0,0,unseen
1283034573,0.5537209,0.81863135,33,4,8,unseen
1283039493,0.37950656,0.6638519,17,0,0,unseen
1283147383,0.3510224,0.6296674,8,0,0,unseen
1283151657,0.27311736,0.6941198,280,0,0,unseen
1283173461,0.08896533,0.68573374,996,0,1,unseen
