fc_id,em_id,score,shift,score_x,score_y,score_z
fru-F-600263,VGlut-F-800022,0.2191780821917808,"(2, 1, 9)",27.0,36.0,17.0
fru-F-600263,VGlut-F-300636,0.3595166163141994,"(15, 4, 7)",46.0,45.0,28.0
fru-F-600263,Trh-F-500211,0.35342465753424657,"(12, 2, 10)",39.0,55.0,35.0
fru-F-600263,5HT1A-F-700012,0.3150684931506849,"(10, 4, 8)",53.0,34.0,28.0
fru-F-600263,VGlut-F-700004,0.19452054794520549,"(1, 0, 10)",24.0,29.0,18.0
fru-F-600263,VGlut-F-400764,0.14720812182741116,"(6, 0, 5)",3.0,21.0,5.0
fru-F-600263,Gad1-F-700616,0.4602739726027397,"(8, 9, 9)",63.0,47.0,58.0
fru-F-600263,VGlut-F-400506,0.14027149321266968,"(12, 3, 9)",6.0,21.0,4.0
fru-F-600263,Gad1-F-500838,0.3178082191780822,"(8, 11, 7)",44.0,34.0,38.0
fru-F-600263,VGlut-F-800276,0.32054794520547947,"(11, 7, 8)",39.0,47.0,31.0
fru-F-600263,VGlut-F-400263,0.4,"(11, 5, 7)",51.0,57.0,38.0
fru-F-600263,VGlut-F-600669,0.3873239436619718,"(12, 3, 9)",57.0,62.0,46.0
fru-F-600263,VGlut-F-900131,0.21643835616438356,"(3, 0, 9)",31.0,32.0,16.0
fru-F-600263,VGlut-F-500777,0.22151898734177214,"(2, 0, 10)",28.0,34.0,8.0
fru-F-600263,VGlut-F-700349,0.2,"(1, 0, 9)",28.0,31.0,14.0
fru-F-600263,VGlut-F-500039,0.3506849315068493,"(11, 3, 10)",44.0,44.0,40.0
fru-F-600263,VGlut-F-700408,0.18503937007874016,"(10, 2, 9)",17.0,19.0,11.0
fru-F-600263,Gad1-F-000550,0.5863013698630137,"(9, 9, 9)",68.0,75.0,71.0
fru-F-600263,VGlut-F-800250,0.15789473684210525,"(12, 2, 11)",17.0,24.0,7.0
fru-F-600263,VGlut-F-500551,0.36712328767123287,"(10, 9, 8)",49.0,47.0,38.0
fru-F-600263,VGlut-F-200559,0.42105263157894735,"(10, 4, 9)",53.0,60.0,39.0
fru-F-600263,Gad1-F-000355,0.2958904109589041,"(10, 4, 11)",43.0,37.0,28.0
fru-F-600263,G0239-F-000010,0.19553072625698323,"(4, 0, 10)",4.0,22.0,9.0
fru-F-600263,Gad1-F-200461,0.3674832962138085,"(11, 8, 5)",69.0,47.0,49.0
fru-F-600263,Gad1-F-200479,0.3339449541284404,"(11, 8, 5)",80.0,52.0,50.0
fru-F-600263,VGlut-F-900045,0.4136986301369863,"(9, 7, 9)",48.0,51.0,52.0
fru-F-600263,VGlut-F-700508,0.2524271844660194,"(1, 0, 9)",28.0,37.0,13.0
fru-F-600263,VGlut-F-400861,0.171875,"(9, 0, 10)",11.0,18.0,4.0
fru-F-600263,Gad1-F-800029,0.16080402010050251,"(9, 0, 7)",6.0,24.0,2.0
fru-F-600263,Gad1-F-600064,0.18181818181818182,"(7, 0, 7)",5.0,19.0,4.0
fru-F-600263,VGlut-F-500652,0.11475409836065574,"(9, 0, 6)",0.0,19.0,2.0
fru-F-600263,VGlut-F-500787,0.37534246575342467,"(13, 2, 7)",48.0,49.0,40.0
fru-F-600263,VGlut-F-700499,0.16838487972508592,"(12, 0, 9)",21.0,23.0,5.0
fru-F-600263,Gad1-F-500558,0.135,"(10, 2, 7)",0.0,23.0,4.0
fru-F-600263,VGlut-F-700081,0.1917808219178082,"(2, 0, 9)",27.0,28.0,15.0
fru-F-600263,Gad1-F-600043,0.13471502590673576,"(12, 0, 10)",10.0,14.0,2.0
fru-F-600263,VGlut-F-800083,0.1605351170568562,"(12, 2, 9)",16.0,25.0,7.0
fru-F-600263,Gad1-F-400408,0.1291866028708134,"(10, 0, 11)",8.0,17.0,2.0
fru-F-600263,VGlut-F-500565,0.14285714285714285,"(8, 0, 10)",7.0,14.0,3.0
fru-F-600263,Gad1-F-900093,0.3178082191780822,"(10, 8, 9)",51.0,32.0,33.0
fru-F-600263,VGlut-F-700025,0.20273972602739726,"(2, 1, 9)",31.0,27.0,16.0
fru-F-600263,VGlut-F-500092,0.35342465753424657,"(11, 5, 8)",48.0,53.0,28.0
fru-F-600263,VGlut-F-900120,0.43160377358490565,"(10, 8, 9)",55.0,64.0,64.0
fru-F-600263,Gad1-F-400129,0.452991452991453,"(6, 10, 9)",58.0,52.0,49.0
fru-F-600263,VGlut-F-200571,0.3424657534246575,"(14, 6, 9)",55.0,48.0,22.0
fru-F-600263,VGlut-F-000563,0.4712328767123288,"(8, 8, 9)",60.0,48.0,64.0
fru-F-600263,VGlut-F-700410,0.3816155988857939,"(10, 3, 7)",50.0,50.0,37.0
Trh-F-600066,fru-F-600263,0.3215258855585831,"(14, 6, 12)",43.0,34.0,41.0
Trh-F-600066,Trh-F-600066,1.0,"(9, 9, 9)",73.0,113.0,131.0
Trh-F-600066,VGlut-F-800158,0.19170984455958548,"(3, 12, 2)",8.0,20.0,9.0
Trh-F-600066,G0239-F-000003,0.17034700315457413,"(10, 18, 8)",23.0,24.0,7.0
Trh-F-600066,VGlut-F-700044,0.3943217665615142,"(9, 8, 8)",52.0,33.0,40.0
Trh-F-600066,VGlut-F-500869,0.24605678233438485,"(15, 18, 0)",23.0,27.0,28.0
Trh-F-600066,VGlut-F-800045,0.26813880126182965,"(16, 14, 1)",28.0,31.0,26.0
Trh-F-600066,Trh-F-600108,0.583596214511041,"(8, 10, 9)",48.0,67.0,70.0
Trh-F-600066,Gad1-F-400019,0.14942528735632185,"(3, 12, 3)",7.0,13.0,6.0
Trh-F-600066,VGlut-F-600023,0.5760233918128655,"(10, 9, 8)",60.0,63.0,74.0
Trh-F-600066,Trh-F-500199,0.5111111111111111,"(7, 10, 8)",59.0,64.0,61.0
Trh-F-600066,G0239-F-000011,0.21022727272727273,"(5, 8, 3)",9.0,20.0,8.0
Trh-F-600066,VGlut-F-500345,0.1366906474820144,"(3, 10, 2)",4.0,11.0,4.0
Trh-F-600066,Gad1-F-300223,0.35913978494623655,"(11, 9, 10)",66.0,40.0,61.0
Trh-F-600066,Trh-F-000032,0.4637223974763407,"(10, 10, 9)",49.0,47.0,51.0
Trh-F-600066,VGlut-F-100195,0.15254237288135594,"(4, 12, 3)",5.0,16.0,6.0
Trh-F-600066,VGlut-F-800199,0.21518987341772153,"(6, 14, 0)",17.0,13.0,21.0
Trh-F-600066,Gad1-F-500029,0.15286624203821655,"(3, 10, 2)",5.0,15.0,4.0
Trh-F-600066,Gad1-F-000394,0.342,"(10, 10, 10)",67.0,38.0,66.0
Trh-F-600066,G0239-F-000001,0.17981072555205047,"(11, 18, 8)",25.0,24.0,8.0
Trh-F-600066,Gad1-F-400536,0.12209302325581395,"(0, 10, 2)",3.0,15.0,3.0
Trh-F-600066,VGlut-F-500721,0.4384858044164038,"(10, 8, 8)",48.0,44.0,47.0
Trh-F-600066,Gad1-F-400645,0.334384858044164,"(12, 7, 12)",41.0,29.0,36.0
Trh-F-600066,Gad1-F-600662,0.35196687370600416,"(8, 6, 13)",66.0,44.0,60.0
Trh-F-600066,G0239-F-000006,0.20809248554913296,"(3, 7, 1)",10.0,19.0,7.0
Trh-F-600066,VGlut-F-600316,0.2902208201892745,"(7, 9, 11)",30.0,33.0,29.0
Trh-F-600066,VGlut-F-700493,0.3143939393939394,"(14, 16, 2)",35.0,27.0,21.0
Trh-F-600066,VGlut-F-800260,0.28391167192429023,"(16, 15, 1)",34.0,29.0,27.0
Trh-F-600066,5HT1A-F-300008,0.35789473684210527,"(9, 9, 9)",67.0,40.0,63.0
Trh-F-600066,Gad1-F-200344,0.33988212180746563,"(10, 9, 10)",67.0,42.0,64.0
Trh-F-600066,VGlut-F-600107,0.26498422712933756,"(8, 7, 9)",27.0,33.0,24.0
Trh-F-600066,Gad1-F-500079,0.14193548387096774,"(3, 10, 2)",5.0,12.0,5.0
Trh-F-600066,VGlut-F-700145,0.31785714285714284,"(16, 16, 3)",45.0,20.0,24.0
Trh-F-600066,Gad1-F-800493,0.3630434782608696,"(9, 7, 11)",67.0,40.0,60.0
Trh-F-600066,VGlut-F-500567,0.16666666666666666,"(4, 10, 2)",5.0,16.0,6.0
Trh-F-600066,Gad1-F-600475,0.4,"(8, 9, 9)",63.0,41.0,60.0
Trh-F-600066,Trh-F-400014,0.3911671924290221,"(9, 8, 9)",50.0,44.0,30.0
Trh-F-600066,Gad1-F-300249,0.45768025078369906,"(11, 8, 8)",52.0,47.0,47.0
Trh-F-600066,VGlut-F-700036,0.24074074074074073,"(6, 16, 0)",21.0,19.0,25.0
Trh-F-600066,VGlut-F-500410,0.25396825396825395,"(6, 14, 0)",21.0,15.0,28.0
Trh-F-600066,VGlut-F-500371,0.25236593059936907,"(16, 15, 1)",28.0,31.0,21.0
Trh-F-600066,VGlut-F-600450,0.28391167192429023,"(16, 7, 13)",38.0,20.0,32.0
Trh-F-600066,Trh-F-500004,0.5343283582089552,"(7, 10, 9)",55.0,58.0,66.0
Trh-F-600066,VGlut-F-600681,0.20077220077220076,"(5, 14, 0)",16.0,15.0,21.0
Trh-F-600066,Gad1-F-700276,0.42902208201892744,"(10, 7, 11)",52.0,35.0,49.0
Trh-F-600066,Trh-F-600007,0.5144508670520231,"(9, 8, 8)",56.0,57.0,65.0
Trh-F-600066,Trh-F-700013,0.17553191489361702,"(2, 12, 3)",7.0,19.0,7.0
Trh-F-600066,VGlut-F-700029,0.22180451127819548,"(7, 16, 0)",17.0,18.0,24.0
Trh-F-600066,VGlut-F-800041,0.28391167192429023,"(15, 18, 2)",32.0,32.0,26.0
Trh-F-600066,VGlut-F-600169,0.28512396694214875,"(13, 14, 1)",28.0,25.0,16.0
Trh-F-600066,Gad1-F-800638,0.31784386617100374,"(9, 8, 11)",69.0,42.0,60.0
Trh-F-600066,VGlut-F-400497,0.18,"(0, 10, 2)",6.0,14.0,7.0
Trh-F-600066,Gad1-F-500568,0.4931129476584022,"(9, 10, 8)",51.0,53.0,75.0
Trh-F-600066,VGlut-F-800128,0.4384858044164038,"(10, 8, 8)",54.0,38.0,47.0
Trh-F-600066,Gad1-F-800021,0.14285714285714285,"(1, 10, 2)",5.0,14.0,4.0
Trh-F-600066,Gad1-F-500697,0.3434959349593496,"(10, 8, 11)",68.0,42.0,59.0
Trh-F-600066,Trh-F-900031,0.5488958990536278,"(8, 10, 8)",51.0,47.0,76.0
Trh-F-600066,VGlut-F-700442,0.3031496062992126,"(14, 14, 1)",30.0,23.0,24.0
Trh-F-600066,VGlut-F-700321,0.3656509695290859,"(11, 6, 12)",52.0,37.0,43.0
Trh-F-600066,VGlut-F-500425,0.2184873949579832,"(9, 14, 0)",18.0,19.0,15.0
Trh-F-600066,VGlut-F-500789,0.2807570977917981,"(16, 18, 1)",29.0,29.0,31.0
Trh-F-600066,VGlut-F-200334,0.14074074074074075,"(1, 8, 1)",4.0,13.0,2.0
Trh-F-600066,VGlut-F-700589,0.2870662460567823,"(16, 17, 1)",29.0,31.0,31.0
Trh-F-600066,Trh-F-400000,0.47003154574132494,"(10, 8, 8)",44.0,46.0,59.0
Trh-F-600066,VGlut-F-800240,0.21011673151750973,"(9, 14, 0)",19.0,19.0,16.0
Trh-F-600066,VGlut-F-800154,0.23983739837398374,"(7, 14, 0)",19.0,15.0,25.0
Trh-F-600066,VGlut-F-100376,0.35962145110410093,"(7, 8, 10)",41.0,41.0,32.0
Trh-F-600066,Gad1-F-500008,0.10588235294117647,"(3, 10, 3)",3.0,14.0,1.0
Trh-F-600066,VGlut-F-500803,0.30566037735849055,"(16, 16, 2)",35.0,23.0,23.0
Trh-F-600066,Cha-F-200058,0.4637223974763407,"(11, 6, 12)",55.0,40.0,52.0
Trh-F-600066,VGlut-F-800137,0.3028391167192429,"(17, 15, 2)",39.0,30.0,27.0
Trh-F-600066,VGlut-F-700339,0.2357142857142857,"(7, 16, 0)",24.0,20.0,22.0
Trh-F-600066,VGlut-F-100370,0.3352112676056338,"(12, 5, 12)",51.0,31.0,37.0
Trh-F-600066,Trh-F-600072,0.5548780487804879,"(9, 9, 9)",53.0,62.0,67.0
Trh-F-600066,VGlut-F-600602,0.26813880126182965,"(16, 18, 1)",21.0,32.0,32.0
Trh-F-600066,VGlut-F-600192,0.30344827586206896,"(16, 16, 2)",36.0,24.0,28.0
Trh-F-600066,VGlut-F-600785,0.29337539432176657,"(18, 16, 2)",36.0,28.0,29.0
Trh-F-600066,VGlut-F-600553,0.48264984227129337,"(9, 9, 8)",48.0,47.0,58.0
Trh-F-600066,Gad1-F-900485,0.32222222222222224,"(11, 10, 11)",69.0,41.0,64.0
Trh-F-600066,VGlut-F-200586,0.11515151515151516,"(1, 10, 1)",2.0,14.0,3.0
Trh-F-600066,VGlut-F-700571,0.1910569105691057,"(6, 14, 0)",14.0,15.0,18.0
Trh-F-600066,Trh-F-700021,0.501577287066246,"(10, 9, 9)",53.0,53.0,53.0
Trh-F-600066,VGlut-F-300627,0.49074074074074076,"(10, 8, 9)",48.0,53.0,58.0
Trh-F-600066,Gad1-F-700439,0.1256544502617801,"(2, 12, 3)",5.0,16.0,3.0
Trh-F-600066,Gad1-F-400824,0.38724373576309795,"(11, 9, 11)",67.0,40.0,63.0
Trh-F-600066,VGlut-F-700199,0.24199288256227758,"(7, 16, 0)",25.0,16.0,27.0
Trh-F-600066,VGlut-F-200574,0.30094043887147337,"(14, 4, 12)",39.0,25.0,32.0
Trh-F-600066,VGlut-F-700574,0.2708333333333333,"(12, 14, 1)",26.0,25.0,14.0
Trh-F-600066,VGlut-F-800086,0.2392857142857143,"(6, 16, 0)",25.0,16.0,26.0
Trh-F-600066,VGlut-F-500416,0.2490974729241877,"(6, 16, 0)",21.0,20.0,28.0
Trh-F-600066,Gad1-F-300563,0.5583596214511041,"(10, 9, 9)",51.0,64.0,62.0
Trh-F-600066,fru-F-800076,0.36908517350157727,"(9, 8, 9)",42.0,43.0,32.0
Trh-F-600066,VGlut-F-400167,0.5187319884726225,"(9, 8, 9)",58.0,63.0,59.0
Trh-F-600066,VGlut-F-300655,0.14814814814814814,"(2, 12, 3)",6.0,19.0,3.0
Trh-F-600066,Gad1-F-500358,0.3224043715846995,"(9, 10, 10)",71.0,40.0,66.0
Trh-F-600066,Gad1-F-900562,0.12790697674418605,"(4, 10, 2)",3.0,13.0,6.0
Trh-F-600066,Gad1-F-300137,0.45722713864306785,"(10, 10, 9)",61.0,38.0,56.0
Trh-F-600066,VGlut-F-700102,0.2744479495268139,"(15, 18, 1)",26.0,30.0,31.0
Trh-F-600066,VGlut-F-800085,0.20077220077220076,"(7, 14, 0)",14.0,17.0,21.0
Trh-F-600066,Gad1-F-000185,0.334384858044164,"(10, 9, 8)",43.0,29.0,34.0
Trh-F-600066,Gad1-F-400037,0.16129032258064516,"(3, 10, 2)",5.0,13.0,7.0
Trh-F-600066,VGlut-F-600706,0.2892857142857143,"(15, 16, 2)",33.0,27.0,21.0
Trh-F-600066,Gad1-F-000619,0.2870662460567823,"(13, 12, 13)",34.0,24.0,33.0
Trh-F-600066,Gad1-F-800183,0.4416403785488959,"(13, 7, 13)",60.0,32.0,48.0
Trh-F-600066,Gad1-F-600684,0.3186119873817035,"(15, 7, 10)",41.0,21.0,39.0
Trh-F-600066,VGlut-F-200218,0.1511627906976744,"(0, 10, 3)",4.0,19.0,3.0
Trh-F-600066,Trh-F-600092,0.4938650306748466,"(8, 9, 8)",61.0,56.0,44.0
Trh-F-600066,VGlut-F-500632,0.26996197718631176,"(7, 16, 0)",26.0,16.0,29.0
Trh-F-600066,Gad1-F-400339,0.538083538083538,"(9, 9, 9)",59.0,78.0,82.0
Trh-F-600066,VGlut-F-600180,0.24180327868852458,"(5, 14, 1)",19.0,16.0,24.0
Trh-F-600066,fru-F-400547,0.3217665615141956,"(8, 11, 10)",40.0,30.0,32.0
Trh-F-600066,Gad1-F-500010,0.14213197969543148,"(2, 12, 3)",7.0,17.0,4.0
Trh-F-600066,fru-F-500420,0.334384858044164,"(10, 9, 9)",37.0,36.0,33.0
Trh-F-600066,VGlut-F-700551,0.277602523659306,"(17, 15, 2)",37.0,30.0,21.0
Trh-F-600066,VGlut-F-600796,0.27129337539432175,"(16, 17, 1)",25.0,32.0,29.0
Trh-F-600066,Gad1-F-700105,0.4353312302839117,"(9, 8, 11)",57.0,33.0,48.0
Trh-F-600066,VGlut-F-700473,0.49612403100775193,"(8, 9, 8)",57.0,63.0,72.0
Trh-F-600066,VGlut-F-700221,0.3280757097791798,"(3, 10, 7)",42.0,27.0,35.0
Trh-F-600066,VGlut-F-800014,0.16842105263157894,"(3, 12, 3)",6.0,21.0,5.0
Trh-F-600066,Gad1-F-400667,0.3501577287066246,"(12, 9, 12)",44.0,30.0,37.0
Trh-F-600066,Gad1-F-900615,0.1242603550295858,"(3, 10, 2)",4.0,15.0,2.0
Trh-F-600066,Gad1-F-300664,0.6094674556213018,"(10, 9, 9)",61.0,61.0,84.0
Trh-F-600066,Gad1-F-500097,0.08888888888888889,"(1, 12, 3)",4.0,11.0,1.0
Trh-F-600066,Gad1-F-600020,0.1464968152866242,"(2, 10, 2)",5.0,15.0,3.0
Trh-F-600066,VGlut-F-700488,0.14615384615384616,"(4, 14, 0)",12.0,8.0,18.0
Trh-F-600066,VGlut-F-500736,0.2489451476793249,"(7, 14, 0)",20.0,18.0,21.0
Trh-F-600066,VGlut-F-500679,0.13548387096774195,"(2, 10, 1)",4.0,14.0,3.0
Trh-F-600066,VGlut-F-600461,0.18532818532818532,"(5, 14, 0)",13.0,14.0,21.0
Trh-F-600066,VGlut-F-500357,0.3251366120218579,"(12, 6, 13)",46.0,32.0,41.0
Trh-F-600066,VGlut-F-300505,0.11904761904761904,"(1, 12, 3)",1.0,24.0,0.0
Trh-F-600066,Gad1-F-500154,0.1111111111111111,"(4, 10, 2)",3.0,13.0,3.0
Trh-F-600066,VGlut-F-400096,0.37790697674418605,"(8, 10, 9)",48.0,41.0,41.0
Trh-F-600066,VGlut-F-700515,0.28391167192429023,"(9, 9, 8)",38.0,25.0,27.0
Trh-F-600066,Gad1-F-400291,0.43597560975609756,"(13, 6, 11)",59.0,36.0,48.0
Trh-F-600066,VGlut-F-700267,0.5078864353312302,"(10, 9, 9)",41.0,60.0,60.0
Trh-F-600066,Gad1-F-400417,0.3904761904761905,"(11, 9, 11)",65.0,37.0,62.0
Trh-F-600066,Gad1-F-300166,0.5275590551181102,"(9, 8, 8)",57.0,61.0,83.0
Trh-F-600066,Trh-F-400030,0.3983739837398374,"(9, 8, 9)",49.0,49.0,49.0
Trh-F-600066,Gad1-F-700009,0.17142857142857143,"(3, 12, 2)",8.0,16.0,6.0
Trh-F-600066,VGlut-F-600089,0.2610619469026549,"(6, 14, 0)",21.0,15.0,23.0
Trh-F-600066,fru-F-500512,0.35646687697160884,"(8, 12, 10)",39.0,37.0,37.0
Trh-F-600066,VGlut-F-700420,0.47804878048780486,"(8, 10, 9)",50.0,73.0,73.0
Trh-F-600066,VGlut-F-700041,0.23703703703703705,"(6, 16, 0)",20.0,17.0,27.0
Trh-F-600066,VGlut-F-100225,0.13812154696132597,"(3, 12, 3)",5.0,15.0,5.0
Trh-F-600066,Gad1-F-400082,0.1069182389937107,"(1, 10, 2)",2.0,13.0,2.0
Trh-F-600066,VGlut-F-600195,0.21115537848605578,"(5, 14, 0)",18.0,14.0,21.0
Trh-F-600066,Gad1-F-600299,0.39950372208436724,"(10, 7, 11)",66.0,38.0,57.0
Trh-F-600066,Gad1-F-700238,0.578125,"(9, 9, 9)",45.0,61.0,79.0
Trh-F-600066,Cha-F-300158,0.4353312302839117,"(12, 8, 13)",60.0,37.0,41.0
Trh-F-600066,VGlut-F-600556,0.5377358490566038,"(9, 8, 9)",51.0,58.0,62.0
Trh-F-600066,VGlut-F-700401,0.16091954022988506,"(6, 14, 0)",12.0,11.0,19.0
Trh-F-600066,Gad1-F-400041,0.13372093023255813,"(1, 10, 2)",3.0,18.0,2.0
Trh-F-600066,VGlut-F-700555,0.3163265306122449,"(16, 16, 0)",40.0,23.0,30.0
Trh-F-600066,VGlut-F-700365,0.26813880126182965,"(16, 18, 1)",29.0,27.0,29.0
Trh-F-600066,Gad1-F-700193,0.5867507886435331,"(7, 10, 8)",49.0,69.0,68.0
Trh-F-600066,VGlut-F-400178,0.5068119891008175,"(9, 9, 9)",61.0,68.0,57.0
Trh-F-600066,Gad1-F-500063,0.1346153846153846,"(2, 10, 2)",5.0,14.0,2.0
Trh-F-600066,VGlut-F-600594,0.24921135646687698,"(17, 14, 1)",30.0,24.0,25.0
Trh-F-600066,Gad1-F-600055,0.16374269005847952,"(2, 10, 2)",5.0,18.0,5.0
Trh-F-600066,G0239-F-000004,0.2046783625730994,"(2, 5, 2)",8.0,19.0,8.0
Trh-F-600066,VGlut-F-800278,0.2586750788643533,"(16, 18, 1)",25.0,29.0,28.0
Trh-F-600066,VGlut-F-500660,0.11046511627906977,"(1, 10, 2)",1.0,18.0,0.0
Trh-F-600066,VGlut-F-600452,0.305993690851735,"(10, 12, 10)",40.0,29.0,28.0
Trh-F-600066,Gad1-F-700059,0.08187134502923976,"(2, 10, 2)",1.0,13.0,0.0
Trh-F-600066,Trh-F-700019,0.555205047318612,"(9, 8, 8)",48.0,71.0,57.0
Trh-F-600066,Gad1-F-400922,0.1,"(2, 12, 3)",2.0,17.0,0.0
Trh-F-600066,Gad1-F-600451,0.1099476439790576,"(1, 12, 3)",3.0,16.0,2.0
Trh-F-600066,VGlut-F-600187,0.33211678832116787,"(15, 16, 2)",39.0,28.0,24.0
Trh-F-600066,VGlut-F-800330,0.29337539432176657,"(16, 16, 1)",33.0,30.0,30.0
Trh-F-600066,Trh-F-800002,0.5677966101694916,"(9, 9, 9)",57.0,69.0,75.0
Trh-F-600066,VGlut-F-700585,0.1862348178137652,"(6, 14, 0)",12.0,11.0,23.0
Trh-F-600066,5-HT1B-F-500001,0.3404255319148936,"(10, 9, 11)",70.0,42.0,64.0
Trh-F-600066,VGlut-F-800328,0.2876712328767123,"(16, 16, 1)",32.0,30.0,22.0
Trh-F-600066,Gad1-F-900200,0.40588235294117647,"(10, 6, 10)",56.0,32.0,50.0
Trh-F-600066,Gad1-F-300048,0.4069400630914827,"(12, 6, 10)",52.0,31.0,46.0
Trh-F-600066,Gad1-F-700252,0.4421965317919075,"(10, 8, 11)",63.0,40.0,50.0
Trh-F-600066,VGlut-F-500780,0.2586750788643533,"(18, 16, 2)",29.0,31.0,22.0
Trh-F-600066,VGlut-F-500677,0.2807570977917981,"(16, 18, 1)",25.0,35.0,29.0
Trh-F-600066,VGlut-F-500114,0.5473372781065089,"(10, 9, 9)",58.0,63.0,64.0
Trh-F-600066,fru-F-400442,0.4069400630914827,"(14, 6, 10)",44.0,43.0,42.0
Trh-F-600066,Gad1-F-500382,0.43380281690140843,"(12, 7, 11)",64.0,40.0,50.0
Trh-F-600066,VGlut-F-700579,0.19123505976095617,"(3, 14, 0)",14.0,18.0,16.0
Trh-F-600066,VGlut-F-300236,0.16243654822335024,"(4, 12, 2)",6.0,20.0,6.0
Trh-F-600066,Gad1-F-600078,0.10179640718562874,"(1, 10, 3)",2.0,13.0,2.0
Trh-F-600066,G0239-F-000013,0.17665615141955837,"(11, 18, 7)",23.0,24.0,9.0
Trh-F-600066,VGlut-F-600255,0.15789473684210525,"(4, 12, 2)",9.0,19.0,5.0
Trh-F-600066,VGlut-F-500465,0.26877470355731226,"(5, 14, 0)",25.0,16.0,27.0
Trh-F-600066,VGlut-F-800063,0.30914826498422715,"(16, 15, 2)",40.0,32.0,26.0
Trh-F-600066,Gad1-F-500051,0.10843373493975904,"(1, 10, 2)",2.0,15.0,1.0
Trh-F-600066,VGlut-F-500841,0.23236514522821577,"(6, 14, 0)",17.0,17.0,22.0
Trh-F-600066,VGlut-F-600366,0.32018561484918795,"(11, 6, 9)",57.0,36.0,45.0
Trh-F-600066,VGlut-F-800134,0.3312302839116719,"(18, 16, 2)",40.0,29.0,36.0
Trh-F-600066,VGlut-F-700584,0.277602523659306,"(16, 16, 1)",30.0,28.0,30.0
Trh-F-600066,VGlut-F-600388,0.35507246376811596,"(15, 16, 1)",38.0,33.0,27.0
Trh-F-600066,Gad1-F-500088,0.3501577287066246,"(13, 4, 9)",39.0,36.0,36.0
Trh-F-600066,VGlut-F-700389,0.2744479495268139,"(17, 16, 2)",33.0,31.0,23.0
Trh-F-600066,Trh-F-500049,0.5408450704225352,"(9, 10, 8)",52.0,71.0,69.0
Trh-F-600066,VGlut-F-500748,0.277602523659306,"(16, 17, 1)",31.0,30.0,27.0
Trh-F-600066,VGlut-F-500310,0.14942528735632185,"(3, 10, 2)",5.0,15.0,6.0
Trh-F-600066,G0239-F-000007,0.17350157728706625,"(11, 18, 7)",21.0,23.0,11.0
Trh-F-600066,VGlut-F-700603,0.26881720430107525,"(12, 16, 0)",26.0,31.0,18.0
Trh-F-600066,Cha-F-300205,0.4227129337539432,"(9, 5, 10)",52.0,35.0,47.0
Trh-F-600066,VGlut-F-600683,0.21810699588477367,"(6, 14, 0)",18.0,15.0,20.0
Trh-F-600066,Gad1-F-500045,0.07731958762886598,"(4, 12, 3)",1.0,13.0,1.0
Trh-F-600066,Gad1-F-200614,0.4540059347181009,"(9, 7, 11)",61.0,37.0,55.0
Trh-F-600066,fru-F-500439,0.501577287066246,"(10, 9, 8)",45.0,50.0,64.0
Trh-F-600066,Gad1-F-500114,0.12209302325581395,"(1, 10, 2)",4.0,13.0,4.0
Trh-F-600066,VGlut-F-400434,0.2591240875912409,"(8, 4, 8)",55.0,37.0,50.0
Trh-F-600066,VGlut-F-700496,0.23974763406940064,"(17, 15, 1)",27.0,28.0,21.0
Trh-F-600066,Gad1-F-000361,0.47634069400630913,"(9, 7, 9)",57.0,40.0,54.0
Trh-F-600066,G0239-F-000009,0.167192429022082,"(10, 18, 7)",20.0,25.0,8.0
Trh-F-600066,VGlut-F-500343,0.16538461538461538,"(4, 14, 0)",10.0,16.0,17.0
Trh-F-600066,Gad1-F-300276,0.444794952681388,"(9, 5, 9)",57.0,32.0,52.0
Trh-F-600066,Gad1-F-100601,0.3659090909090909,"(10, 6, 11)",64.0,41.0,56.0
Trh-F-600066,VGlut-F-700294,0.15714285714285714,"(3, 10, 2)",5.0,13.0,4.0
Trh-F-600066,VGlut-F-500740,0.2555205047318612,"(15, 18, 0)",31.0,21.0,29.0
Trh-F-600066,Gad1-F-700448,0.13157894736842105,"(2, 12, 4)",7.0,14.0,4.0
Trh-F-600066,VGlut-F-600483,0.29337539432176657,"(17, 17, 1)",27.0,31.0,35.0
Trh-F-600066,VGlut-F-700037,0.25660377358490566,"(6, 16, 0)",26.0,15.0,27.0
Trh-F-600066,VGlut-F-800049,0.2556390977443609,"(7, 16, 0)",22.0,16.0,30.0
Trh-F-600066,VGlut-F-700229,0.19844357976653695,"(7, 14, 0)",18.0,14.0,19.0
Trh-F-600066,VGlut-F-500482,0.2744479495268139,"(16, 17, 1)",28.0,28.0,31.0
Trh-F-600066,Gad1-F-200281,0.47318611987381703,"(9, 2, 9)",58.0,40.0,52.0
Trh-F-600066,VGlut-F-700326,0.14375,"(1, 10, 2)",3.0,16.0,4.0
Trh-F-600066,Gad1-F-500596,0.31545741324921134,"(10, 0, 7)",35.0,28.0,37.0
Trh-F-600066,VGlut-F-600579,0.2851851851851852,"(8, 16, 0)",28.0,19.0,30.0
Trh-F-600066,Gad1-F-100350,0.38801261829652994,"(13, 8, 12)",48.0,30.0,45.0
Trh-F-600066,VGlut-F-100079,0.13218390804597702,"(2, 10, 2)",3.0,18.0,2.0
Trh-F-600066,Gad1-F-400314,0.5236593059936908,"(10, 9, 8)",53.0,48.0,65.0
Trh-F-600066,Trh-F-500061,0.563076923076923,"(9, 9, 9)",55.0,64.0,64.0
