em_id,cph_p100,cph_p99,cph_p95,cph_p90
329646990,0.0021649413289478964,0.0021902631767209764,0.0024798170411318727,0.0027865877889758773
329897255,0.004049766640007967,0.004250010058817389,0.004788813572415449,0.0052254054126595305
329970706,0.003677918911856512,0.003915778874814268,0.0041445402132009555,0.0044672175123036265
330268940,0.020063544715206126,0.020728749364395546,0.02391634580845604,0.026740000984010016
330640044,0.008820170044054472,0.010553157869537273,0.011441185220192511,0.01240863654299998
331662710,0.007491428241166096,0.007432384181847011,0.007185042606612826,0.007029242857653586
331774819,0.00916543929863345,0.009746558424045211,0.01246415630426132,0.014397812307310817
358890923,0.005383587039346295,0.005487582436208651,0.006365668710574639,0.0066941109196296585
359598627,0.0031576645170727255,0.003138017794826341,0.0031127118693293626,0.0031132766921842152
359931311,0.004746535894408307,0.004750448172172813,0.0048767616024498785,0.0048281762335496215
360255138,0.006710091704635616,0.008109433919234145,0.009772255240689635,0.011104463139765064
360259229,0.01443610227275628,0.014276450933858188,0.014544117772916138,0.014945658168667726
360591860,0.012990190950879244,0.013305195465599036,0.016786690808144225,0.018646653210148384
361005850,0.007437011031783712,0.008631820035009053,0.010082078795547799,0.011367716053071523
361040812,0.006754771654965428,0.006891570546761703,0.008513563833004218,0.013665371578589302
361273559,0.004994876896442838,0.004973971788041532,0.005577633557421284,0.00588533837336864
361312808,0.007372565380460941,0.00828687136828235,0.009178524713215895,0.011856083113316887
361704572,0.0032958908417552767,0.003442594203631843,0.00488229782823293,0.004883222998738831
387568523,0.0030222392685012346,0.0030399199406738135,0.003612181015210106,0.004297601957120481
387870860,0.011333939182710535,0.011472032480592746,0.012428867072537042,0.013181750940725321
390280026,0.006502513456079839,0.0069522837773797735,0.009145397366088007,0.009611641213719794
391496898,0.0025961201679664684,0.0025809555269644254,0.00255058170322017,0.002475578270518214
393063351,0.0036493165421767806,0.0042369248891536435,0.0049176845372578245,0.005119461290174661
393766777,0.011160858791575549,0.0166767278545551,0.017673759727934477,0.017872799010027654
417221397,0.0030818548546800864,0.0030798361206968595,0.0031494900305932554,0.003284771084752481
418969956,0.004179687703868093,0.004177256990752432,0.004906664424061504,0.005628593676496616
421641859,0.013916905752550324,0.013954636039880949,0.016806458871287375,0.017721685671070027
421646999,0.007493105466852353,0.008451006928503023,0.009784520161168798,0.011345255196187997
422682603,0.0023744133649632503,0.0023633584871668796,0.0022995747008798502,0.0022980001118835867
422725634,0.006847754021996481,0.008624431266555757,0.009248413295436611,0.0092940566209108
422738252,0.00532337136915141,0.005437658835417332,0.0073413349122895795,0.008486454925709527
422751191,0.00897053832742061,0.00956897710476175,0.01856660816199903,0.022733319323896717
423101189,0.008665193096411571,0.008720139206767301,0.009423125119128123,0.010346110918739142
423774471,0.008095033082629731,0.009390165354532567,0.019054873343487537,0.021815305107334197
424716408,0.016321779036433455,0.016600650301366687,0.017062979901525395,0.017444179779024738
424789697,0.014355861354149128,0.015687316349011746,0.019648163260335316,0.05445452595117651
424793122,0.003330147577571943,0.003404916943705827,0.003498054105448659,0.004500823769108729
447599745,0.002534436779430054,0.0026118704972324584,0.003522110008878535,0.004630762505672363
451982486,0.0010431766228818863,0.0010932077558947926,0.001085766444038995,0.00106623872129533
452029745,0.006589321187089023,0.006444088258577709,0.007468092195958174,0.007937388346918555
452953198,0.002425572535202917,0.0025261712128853476,0.0026394037325621553,0.0027143358411545085
452971138,0.008997909840144765,0.009287448966293192,0.010202366566504417,0.0112212556549038
454002974,0.0023428681510156194,0.002344055844021129,0.0024303373010235254,0.0032864251295270765
454439022,0.005371323568693451,0.00537228889823727,0.007664326653649674,0.008646598947233186
455431209,0.0030910483865674867,0.0030646553023568075,0.00306682722977129,0.0030675336933143156
456156825,0.0049672818079755585,0.00553869317171544,0.009001676677822918,0.010625140564584322
456847100,0.004646216866005482,0.004645881704238773,0.00503594406298683,0.004989579607512506
457175171,0.003642022065058355,0.0039040577248981773,0.005557282832726053,0.01022972345722352
484126552,0.0060531199753833705,0.006068917791550442,0.013023604950736933,0.013979780293787691
484359937,0.002388364501397135,0.002642159370139736,0.005948703684887487,0.006116056119365495
484911954,0.003989542954225468,0.004034222038362725,0.00454245613389513,0.004979157608232109
485745069,0.008986733399634302,0.00904756643148692,0.009102111032463923,0.009248729174620352
486544396,0.009429825684864446,0.009818055164231931,0.012405521457308135,0.01474658016216624
486880919,0.004597191256760498,0.0048088608998716215,0.007008547320473741,0.008972729551891528
487143497,0.010040617641854389,0.0101324477893747,0.012375675618290564,0.017478589111424827
487144598,0.006179140899506025,0.009797916668561947,0.010253903261605373,0.010603001696579479
488231898,0.003230082763363375,0.0032652487337213715,0.0036150004264195027,0.004227752758849869
488922181,0.002651172620128188,0.0028082569289064503,0.0030719855740055906,0.0033619044732257105
510049477,0.018806009051877768,0.020842979484865024,0.026331783276597784,0.026826602293820893
510987433,0.006162088809115505,0.006682629306050992,0.01377457649210547,0.016081092120035556
514842241,0.005302595401549849,0.005731731751005325,0.007616202103505361,0.008826525724770409
514850616,0.003068908066279596,0.0032932656214018433,0.003777554947667868,0.005079711310088797
515049524,0.003492723722697959,0.0035061458936522065,0.0035320218169641385,0.0036211945819911123
516055524,0.0056819856329669806,0.006355118598174121,0.008111049693488345,0.009178378099193307
517514142,0.005602552956680548,0.005597885860577285,0.005750212914698624,0.00802993197735674
